time,exit_time,direction,entry,exit,lot,pnl,commission,result,regime,ai_score,spread,slippage,session
2025-07-14 11:50:00+00:00,2025-07-14 12:00:00+00:00,BUY,3368.41656,3368.40793,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,34.42,0.67,LONDON
2025-07-15 01:40:00+00:00,2025-07-15 01:50:00+00:00,BUY,3349.88288,3349.86859,0.04,-0.2,0.28,SL,HIGH_VOLATILITY,0.8,58.38,1.67,TOKYO
2025-07-15 05:05:00+00:00,2025-07-15 05:15:00+00:00,BUY,3361.62635,3362.39284,0.03,2.19,0.21,SL,TRENDING,0.8,37.76,1.3,TOKYO
2025-07-15 11:40:00+00:00,2025-07-15 11:50:00+00:00,BUY,3357.83358,3357.85357,0.03,-0.05,0.21,SL,HIGH_VOLATILITY,0.8,27.07,0.83,LONDON
2025-07-16 01:40:00+00:00,2025-07-16 01:50:00+00:00,SELL,3333.95245,3332.89063,0.04,4.11,0.28,SL,HIGH_VOLATILITY,0.8,49.83,1.16,TOKYO
2025-07-16 03:35:00+00:00,2025-07-16 03:45:00+00:00,SELL,3333.46478,3333.47182,0.05,-0.21,0.35,SL,HIGH_VOLATILITY,0.8,43.19,0.92,TOKYO
2025-07-16 11:40:00+00:00,2025-07-16 11:50:00+00:00,SELL,3335.54205,3335.54988,0.03,-0.13,0.21,SL,TRENDING,0.8,34.31,1.49,LONDON
2025-07-17 01:40:00+00:00,2025-07-17 01:50:00+00:00,SELL,3340.96013,3340.97093,0.01,-0.05,0.07,SL,HIGH_VOLATILITY,0.8,58.72,1.09,TOKYO
2025-07-17 03:35:00+00:00,2025-07-17 03:45:00+00:00,SELL,3340.22552,3340.23631,0.04,-0.18,0.28,SL,HIGH_VOLATILITY,0.8,32.13,0.85,TOKYO
2025-07-17 12:05:00+00:00,2025-07-17 12:15:00+00:00,SELL,3324.10319,3323.43282,0.03,1.91,0.21,SL,HIGH_VOLATILITY,0.8,31.14,1.38,LONDON
2025-07-18 01:55:00+00:00,2025-07-18 02:05:00+00:00,SELL,3338.01388,3337.67771,0.03,0.9,0.21,SL,HIGH_VOLATILITY,0.8,57.12,0.71,TOKYO
2025-07-18 04:05:00+00:00,2025-07-18 04:15:00+00:00,BUY,3335.6576,3335.94848,0.05,1.28,0.35,SL,HIGH_VOLATILITY,0.8,28.83,0.69,TOKYO
2025-07-18 11:40:00+00:00,2025-07-18 11:50:00+00:00,BUY,3355.21243,3356.45307,0.03,3.62,0.21,SL,TRENDING,0.8,23.01,0.75,LONDON
2025-07-20 23:45:00+00:00,2025-07-20 23:55:00+00:00,BUY,3347.21646,3348.34663,0.03,3.29,0.21,SL,HIGH_VOLATILITY,0.8,28.22,0.57,NEW_YORK
2025-07-21 01:45:00+00:00,2025-07-21 01:55:00+00:00,BUY,3357.20963,3357.46179,0.03,0.65,0.21,SL,HIGH_VOLATILITY,0.8,44.33,0.55,TOKYO
2025-07-21 03:40:00+00:00,2025-07-21 03:50:00+00:00,BUY,3352.54408,3352.70279,0.06,0.74,0.42,SL,HIGH_VOLATILITY,0.8,43.54,1.5,TOKYO
2025-07-21 15:40:00+00:00,2025-07-21 15:50:00+00:00,BUY,3397.05114,3398.13338,0.04,4.19,0.28,SL,TRENDING,0.8,21.94,0.58,LONDON
2025-07-22 01:45:00+00:00,2025-07-22 01:55:00+00:00,BUY,3388.66775,3388.77193,0.03,0.21,0.21,SL,HIGH_VOLATILITY,0.8,36.02,0.77,TOKYO
2025-07-22 03:40:00+00:00,2025-07-22 03:55:00+00:00,BUY,3390.98736,3392.34056,0.03,3.95,0.21,SL,HIGH_VOLATILITY,0.8,30.32,0.57,TOKYO
2025-07-22 11:40:00+00:00,2025-07-22 11:50:00+00:00,BUY,3389.05147,3389.61585,0.05,2.65,0.35,SL,HIGH_VOLATILITY,0.8,26.19,1.15,LONDON
2025-07-23 01:40:00+00:00,2025-07-23 01:50:00+00:00,BUY,3422.43287,3423.42829,0.04,3.84,0.28,SL,HIGH_VOLATILITY,0.8,44.43,1.7,TOKYO
2025-07-23 04:00:00+00:00,2025-07-23 04:10:00+00:00,BUY,3423.46145,3424.3662,0.03,2.61,0.21,SL,HIGH_VOLATILITY,0.8,37.86,0.66,TOKYO
2025-07-23 12:35:00+00:00,2025-07-23 12:45:00+00:00,BUY,3424.12659,3425.22027,0.03,3.18,0.21,SL,HIGH_VOLATILITY,0.8,30.32,0.58,LONDON
2025-07-24 01:40:00+00:00,2025-07-24 01:50:00+00:00,SELL,3389.16355,3388.46621,0.03,1.99,0.21,SL,HIGH_VOLATILITY,0.8,58.84,1.84,TOKYO
2025-07-24 03:50:00+00:00,2025-07-24 04:00:00+00:00,SELL,3385.51949,3384.79148,0.03,2.08,0.21,SL,HIGH_VOLATILITY,0.8,38.31,0.55,TOKYO
2025-07-24 11:40:00+00:00,2025-07-24 11:50:00+00:00,SELL,3364.80751,3363.41705,0.04,5.42,0.28,SL,HIGH_VOLATILITY,0.8,23.02,0.85,LONDON
2025-07-25 01:45:00+00:00,2025-07-25 01:55:00+00:00,SELL,3368.56243,3368.57705,0.03,-0.15,0.21,SL,HIGH_VOLATILITY,0.8,48.32,1.66,TOKYO
2025-07-25 03:50:00+00:00,2025-07-25 04:00:00+00:00,SELL,3361.5094,3360.24613,0.03,3.68,0.21,SL,HIGH_VOLATILITY,0.8,33.82,1.26,TOKYO
2025-07-25 11:50:00+00:00,2025-07-25 12:00:00+00:00,SELL,3343.02698,3341.80528,0.04,4.75,0.28,SL,HIGH_VOLATILITY,0.8,30.04,1.0,LONDON
2025-07-27 23:45:00+00:00,2025-07-27 23:55:00+00:00,SELL,3332.80458,3332.46744,0.01,0.3,0.07,SL,HIGH_VOLATILITY,0.8,35.98,1.74,NEW_YORK
2025-07-28 01:40:00+00:00,2025-07-28 01:50:00+00:00,SELL,3335.77237,3335.7743,0.03,-0.11,0.21,SL,HIGH_VOLATILITY,0.8,49.41,1.36,TOKYO
2025-07-28 03:50:00+00:00,2025-07-28 04:00:00+00:00,SELL,3339.43957,3339.44906,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,36.74,0.64,TOKYO
2025-07-28 11:40:00+00:00,2025-07-28 11:50:00+00:00,SELL,3335.72819,3335.73682,0.05,-0.22,0.35,SL,HIGH_VOLATILITY,0.8,19.6,0.58,LONDON
2025-07-29 01:40:00+00:00,2025-07-29 01:50:00+00:00,SELL,3317.69432,3317.70483,0.04,-0.18,0.28,SL,HIGH_VOLATILITY,0.8,54.19,1.27,TOKYO
2025-07-29 04:40:00+00:00,2025-07-29 04:50:00+00:00,SELL,3312.70409,3312.71258,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,39.64,1.39,TOKYO
2025-07-29 12:10:00+00:00,2025-07-29 12:20:00+00:00,SELL,3319.69919,3319.39579,0.04,1.07,0.28,SL,HIGH_VOLATILITY,0.8,28.21,1.38,LONDON
2025-07-30 02:15:00+00:00,2025-07-30 02:25:00+00:00,SELL,3329.27545,3329.28415,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,42.91,1.45,TOKYO
2025-07-30 04:10:00+00:00,2025-07-30 04:20:00+00:00,SELL,3327.73947,3327.50518,0.04,0.8,0.28,SL,HIGH_VOLATILITY,0.8,36.43,0.65,TOKYO
2025-07-30 11:40:00+00:00,2025-07-30 11:50:00+00:00,SELL,3326.70499,3325.47227,0.03,3.59,0.21,SL,HIGH_VOLATILITY,0.8,28.4,1.0,LONDON
2025-07-31 01:40:00+00:00,2025-07-31 01:50:00+00:00,SELL,3289.41298,3288.73036,0.03,1.94,0.21,SL,HIGH_VOLATILITY,0.8,49.06,0.6,TOKYO
2025-07-31 03:35:00+00:00,2025-07-31 03:45:00+00:00,SELL,3295.20672,3295.06597,0.03,0.32,0.21,SL,HIGH_VOLATILITY,0.8,38.24,1.23,TOKYO
2025-07-31 11:40:00+00:00,2025-07-31 11:50:00+00:00,SELL,3305.5193,3304.59346,0.04,3.56,0.28,SL,HIGH_VOLATILITY,0.8,28.59,1.37,LONDON
2025-08-01 02:15:00+00:00,2025-08-01 02:30:00+00:00,SELL,3290.93943,3289.63418,0.04,5.08,0.28,SL,HIGH_VOLATILITY,0.8,54.36,1.36,TOKYO
2025-08-01 04:20:00+00:00,2025-08-01 04:30:00+00:00,SELL,3292.56229,3292.44465,0.03,0.25,0.21,SL,HIGH_VOLATILITY,0.8,31.29,0.57,TOKYO
2025-08-01 11:40:00+00:00,2025-08-01 11:50:00+00:00,SELL,3300.38653,3298.97129,0.04,5.52,0.28,SL,TRENDING,0.8,25.8,0.65,LONDON
2025-08-03 23:45:00+00:00,2025-08-04 00:00:00+00:00,BUY,3358.05108,3360.03645,0.02,3.9,0.14,SL,HIGH_VOLATILITY,0.8,25.52,0.86,NEW_YORK
2025-08-04 01:45:00+00:00,2025-08-04 02:00:00+00:00,BUY,3349.70681,3351.4813,0.03,5.22,0.21,SL,HIGH_VOLATILITY,0.8,41.83,1.44,TOKYO
2025-08-04 04:35:00+00:00,2025-08-04 04:45:00+00:00,BUY,3361.02305,3361.61298,0.03,1.66,0.21,SL,HIGH_VOLATILITY,0.8,30.91,0.93,TOKYO
2025-08-04 12:35:00+00:00,2025-08-04 12:45:00+00:00,BUY,3364.06102,3364.04383,0.03,-0.16,0.21,SL,HIGH_VOLATILITY,0.8,32.96,0.56,LONDON
2025-08-05 01:40:00+00:00,2025-08-05 01:50:00+00:00,BUY,3381.22381,3381.40248,0.04,0.57,0.28,SL,TRENDING,0.8,41.16,1.13,TOKYO
2025-08-05 03:35:00+00:00,2025-08-05 03:45:00+00:00,BUY,3373.94147,3373.93064,0.06,-0.27,0.42,SL,HIGH_VOLATILITY,0.8,37.45,0.85,TOKYO
2025-08-05 11:40:00+00:00,2025-08-05 11:55:00+00:00,BUY,3350.44209,3352.38762,0.06,11.46,0.42,SL,HIGH_VOLATILITY,0.8,23.08,1.39,LONDON
2025-08-06 01:50:00+00:00,2025-08-06 02:00:00+00:00,BUY,3378.09634,3378.08776,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,59.33,1.73,TOKYO
2025-08-06 03:45:00+00:00,2025-08-06 03:55:00+00:00,BUY,3375.5335,3375.52144,0.05,-0.24,0.35,SL,HIGH_VOLATILITY,0.8,30.32,0.89,TOKYO
2025-08-06 11:55:00+00:00,2025-08-06 12:05:00+00:00,BUY,3364.55273,3364.85424,0.03,0.8,0.21,SL,HIGH_VOLATILITY,0.8,22.46,1.05,LONDON
2025-08-07 02:35:00+00:00,2025-08-07 02:45:00+00:00,BUY,3379.45518,3380.37838,0.05,4.44,0.35,SL,HIGH_VOLATILITY,0.8,34.68,1.14,TOKYO
2025-08-07 04:30:00+00:00,2025-08-07 04:40:00+00:00,BUY,3378.25118,3379.03026,0.05,3.72,0.35,SL,HIGH_VOLATILITY,0.8,37.67,0.68,TOKYO
2025-08-07 19:05:00+00:00,2025-08-07 19:15:00+00:00,BUY,3388.37568,3389.00779,0.01,0.6,0.07,SL,TRENDING,0.8,21.18,1.27,NEW_YORK
2025-08-08 01:45:00+00:00,2025-08-08 01:55:00+00:00,BUY,3383.35958,3384.36217,0.03,2.9,0.21,SL,HIGH_VOLATILITY,0.8,38.75,1.1,TOKYO
2025-08-08 05:05:00+00:00,2025-08-08 05:15:00+00:00,BUY,3395.3495,3395.33439,0.03,-0.15,0.21,SL,HIGH_VOLATILITY,0.8,40.19,1.31,TOKYO
2025-08-08 14:30:00+00:00,2025-08-08 14:45:00+00:00,BUY,3383.53769,3386.1076,0.03,7.6,0.21,SL,HIGH_VOLATILITY,0.8,28.33,0.75,LONDON
2025-08-10 23:45:00+00:00,2025-08-10 23:55:00+00:00,BUY,3394.07551,3394.06717,0.02,-0.09,0.14,SL,HIGH_VOLATILITY,0.8,21.01,0.87,NEW_YORK
2025-08-11 02:50:00+00:00,2025-08-11 03:00:00+00:00,SELL,3378.07379,3377.66467,0.04,1.5,0.28,SL,HIGH_VOLATILITY,0.8,32.01,1.12,TOKYO
2025-08-11 04:45:00+00:00,2025-08-11 04:55:00+00:00,SELL,3377.49989,3376.71001,0.04,3.02,0.28,SL,HIGH_VOLATILITY,0.8,31.12,1.01,TOKYO
2025-08-11 12:10:00+00:00,2025-08-11 12:20:00+00:00,SELL,3356.91333,3355.31782,0.03,4.68,0.21,SL,HIGH_VOLATILITY,0.8,27.58,1.27,LONDON
2025-08-12 02:30:00+00:00,2025-08-12 02:40:00+00:00,SELL,3352.54651,3352.37177,0.03,0.42,0.21,SL,HIGH_VOLATILITY,0.8,48.47,1.45,TOKYO
2025-08-12 04:25:00+00:00,2025-08-12 04:35:00+00:00,SELL,3351.90402,3350.9532,0.04,3.66,0.28,SL,HIGH_VOLATILITY,0.8,34.06,0.6,TOKYO
2025-08-12 11:45:00+00:00,2025-08-12 11:55:00+00:00,SELL,3346.38796,3346.40003,0.03,-0.14,0.21,SL,HIGH_VOLATILITY,0.8,30.86,1.1,LONDON
2025-08-13 01:40:00+00:00,2025-08-13 01:50:00+00:00,SELL,3349.3254,3349.34469,0.05,-0.27,0.35,SL,HIGH_VOLATILITY,0.8,59.89,1.86,TOKYO
2025-08-13 03:35:00+00:00,2025-08-13 03:45:00+00:00,SELL,3350.01415,3350.02284,0.03,-0.13,0.21,SL,HIGH_VOLATILITY,0.8,33.26,1.29,TOKYO
2025-08-13 11:40:00+00:00,2025-08-13 11:50:00+00:00,BUY,3359.8878,3360.50602,0.06,3.5,0.42,SL,HIGH_VOLATILITY,0.8,29.43,0.71,LONDON
2025-08-14 01:40:00+00:00,2025-08-14 01:50:00+00:00,BUY,3366.58624,3367.79071,0.05,5.85,0.35,SL,HIGH_VOLATILITY,0.8,48.33,0.92,TOKYO
2025-08-14 03:35:00+00:00,2025-08-14 03:45:00+00:00,BUY,3356.89542,3357.63929,0.05,3.54,0.35,SL,HIGH_VOLATILITY,0.8,44.18,0.87,TOKYO
2025-08-14 11:40:00+00:00,2025-08-14 11:50:00+00:00,SELL,3354.96782,3354.51156,0.03,1.26,0.21,SL,HIGH_VOLATILITY,0.8,24.25,0.92,LONDON
2025-08-15 01:40:00+00:00,2025-08-15 01:50:00+00:00,SELL,3338.53556,3338.40673,0.06,0.56,0.42,SL,HIGH_VOLATILITY,0.8,40.34,0.74,TOKYO
2025-08-15 03:35:00+00:00,2025-08-15 03:45:00+00:00,SELL,3343.61866,3342.96599,0.07,4.32,0.49,SL,TRENDING,0.8,31.9,1.23,TOKYO
2025-08-15 11:40:00+00:00,2025-08-15 11:50:00+00:00,SELL,3343.10838,3342.74167,0.06,1.99,0.42,SL,HIGH_VOLATILITY,0.8,24.35,1.06,LONDON
2025-08-18 01:35:00+00:00,2025-08-18 02:15:00+00:00,BUY,3341.18062,3344.36183,0.04,12.58,0.28,SL,HIGH_VOLATILITY,0.8,32.17,0.61,TOKYO
2025-08-18 04:00:00+00:00,2025-08-18 05:20:00+00:00,BUY,3347.50544,3352.95061,0.03,16.23,0.21,SL,HIGH_VOLATILITY,0.8,43.66,0.53,TOKYO
2025-08-18 11:40:00+00:00,2025-08-18 12:00:00+00:00,SELL,3347.93806,3346.31699,0.06,9.52,0.42,SL,HIGH_VOLATILITY,0.8,23.48,1.19,LONDON
2025-08-19 01:55:00+00:00,2025-08-19 02:05:00+00:00,SELL,3334.01709,3332.01181,0.03,5.91,0.21,SL,HIGH_VOLATILITY,0.8,49.02,1.39,TOKYO
2025-08-19 03:50:00+00:00,2025-08-19 04:00:00+00:00,SELL,3337.41223,3337.39231,0.04,-0.06,0.28,SL,HIGH_VOLATILITY,0.8,31.98,0.88,TOKYO
2025-08-19 11:40:00+00:00,2025-08-19 11:50:00+00:00,SELL,3341.16185,3341.17404,0.05,-0.24,0.35,SL,HIGH_VOLATILITY,0.8,23.56,0.61,LONDON
2025-08-20 01:40:00+00:00,2025-08-20 01:50:00+00:00,SELL,3314.42437,3314.43731,0.05,-0.24,0.35,SL,HIGH_VOLATILITY,0.8,46.54,1.06,TOKYO
2025-08-20 03:35:00+00:00,2025-08-20 03:45:00+00:00,SELL,3316.90745,3316.91965,0.06,-0.28,0.42,SL,HIGH_VOLATILITY,0.8,31.72,0.55,TOKYO
2025-08-20 11:40:00+00:00,2025-08-20 11:50:00+00:00,SELL,3330.48062,3329.87215,0.05,2.87,0.35,SL,TRENDING,0.8,29.13,1.34,LONDON
2025-08-21 01:40:00+00:00,2025-08-21 01:50:00+00:00,BUY,3346.10914,3346.09617,0.04,-0.19,0.28,SL,HIGH_VOLATILITY,0.8,56.62,0.64,TOKYO
2025-08-21 03:35:00+00:00,2025-08-21 03:45:00+00:00,BUY,3343.03042,3343.03322,0.05,-0.16,0.35,SL,HIGH_VOLATILITY,0.8,30.78,0.99,TOKYO
2025-08-21 13:55:00+00:00,2025-08-21 14:05:00+00:00,BUY,3338.48539,3340.43574,0.03,5.75,0.21,SL,HIGH_VOLATILITY,0.8,32.23,1.24,LONDON
2025-08-22 01:40:00+00:00,2025-08-22 02:05:00+00:00,SELL,3338.05317,3336.02821,0.07,13.93,0.49,SL,HIGH_VOLATILITY,0.8,45.05,1.38,TOKYO
2025-08-22 03:50:00+00:00,2025-08-22 04:00:00+00:00,SELL,3333.01111,3332.5844,0.06,2.35,0.42,SL,HIGH_VOLATILITY,0.8,37.96,0.49,TOKYO
2025-08-22 11:40:00+00:00,2025-08-22 11:50:00+00:00,SELL,3330.08719,3329.35966,0.07,4.85,0.49,SL,HIGH_VOLATILITY,0.8,25.07,0.48,LONDON
2025-08-24 23:45:00+00:00,2025-08-24 23:55:00+00:00,BUY,3367.43928,3369.2291,0.02,3.51,0.14,SL,TRENDING,0.8,31.85,0.51,NEW_YORK
2025-08-25 01:40:00+00:00,2025-08-25 01:50:00+00:00,BUY,3363.33819,3363.31998,0.06,-0.32,0.42,SL,HIGH_VOLATILITY,0.8,51.13,1.16,TOKYO
2025-08-25 03:35:00+00:00,2025-08-25 03:45:00+00:00,BUY,3367.03275,3367.27139,0.04,0.81,0.28,SL,HIGH_VOLATILITY,0.8,33.86,0.46,TOKYO
2025-08-25 11:40:00+00:00,2025-08-25 11:50:00+00:00,BUY,3369.80834,3370.64954,0.04,3.22,0.28,SL,TRENDING,0.8,30.68,0.79,LONDON
2025-08-26 01:40:00+00:00,2025-08-26 01:50:00+00:00,BUY,3372.80033,3375.33188,0.04,9.99,0.28,SL,HIGH_VOLATILITY,0.8,38.38,1.32,TOKYO
2025-08-26 03:35:00+00:00,2025-08-26 03:45:00+00:00,BUY,3372.94543,3373.21538,0.04,0.94,0.28,SL,HIGH_VOLATILITY,0.8,33.48,1.02,TOKYO
2025-08-26 12:55:00+00:00,2025-08-26 13:05:00+00:00,BUY,3375.77806,3375.76026,0.03,-0.16,0.21,SL,HIGH_VOLATILITY,0.8,27.99,1.14,LONDON
2025-08-27 01:40:00+00:00,2025-08-27 01:50:00+00:00,BUY,3384.26164,3385.98973,0.09,15.24,0.63,SL,HIGH_VOLATILITY,0.8,49.12,0.72,TOKYO
2025-08-27 03:35:00+00:00,2025-08-27 03:45:00+00:00,BUY,3382.5228,3382.54392,0.06,-0.08,0.42,SL,HIGH_VOLATILITY,0.8,35.93,0.74,TOKYO
2025-08-27 11:40:00+00:00,2025-08-27 11:55:00+00:00,BUY,3375.16602,3376.6532,0.07,10.17,0.49,SL,HIGH_VOLATILITY,0.8,21.56,1.12,LONDON
2025-08-28 01:40:00+00:00,2025-08-28 01:50:00+00:00,BUY,3387.19563,3387.18584,0.06,-0.27,0.42,SL,HIGH_VOLATILITY,0.8,43.74,1.23,TOKYO
